,comment,position
412,"['发货', '快', 'U盘', '内存', '够', '大', '读取', '也', '很快']",发货快</em<em>>，U盘内
413,"['我', '还', '没用', '应该', '不错', '而且', '物流', '特别', '快', '真心', '好评']",而且物流特别快
414,"['物流', '很快', '包装', '的', '也', '严实', '东西', '不错', 'hellip']",物流很快
415,"['还', '没用', '但是', '样子', '很', '好看', '物流', '也', '很快']",物流也很快
416,"['速度', '快', '好', '用', '颜色', '好看']",速度快
417,"['快递', '非常', '快', '颜色', '也', '挺不错', '的', '内存', '有', '144G']",快递非常快
418,"['物流', '很快', '容量', '没', '的', '说', '超赞']",物流很快
419,"['物流', '挺快', '的', '有', '144G', '不过', '速度', '比较慢']",物流挺快的
420,"['只有', '14g', '到货', '倒', '是', '快', '的']","420-11-6,12;"
421,"['收到', 'U盘', '了', '过年', '了', '还', '能', '和', '平时', '一样', '快', '真的', '很赞', 'U盘', '是', '全新', '的', '还', '送', '了', '好像', '是', '东芝', '定制', '的', '红包']",过年了还能和平时一样快真的很赞
422,"['需要', '格式化', '一下', '不然', '文件', '存', '进去', '有时候', '找', '不到', '可以', '保存', '照片', '音乐', '视频', '接收', '速度', '也', '还行', '总得来说', '不错']",接收速度也还行
423,"['读写', '速度', '挺快', '的', '好', '用', '买', '了', '好几个']",读写速度挺快的
424,"['喜欢', '简约', '5', '分', '好评', '物流', '好快']","920-11-0,2;920-11-3,5;420-11-11,15;920-11-6,10;"
425,"['快递', '很快', '一到', '马上', '看', '了', '下', '有', '14G', '多', '不错', '了', '赞']",快递很快
426,"['查询', '下', '是', '正品', '实用', '内存', '是', '144', '快递', '也', '很快']",快递也很快
427,"['物流', '很快', 'U盘', '质量', '还', '不错', '挺好用']",物流很快
428,"['挺', '好', '的', '速度', '很快', '内存', '有', '144G', '还是', '不错', '的']",速度很快
429,"['有', '144g', '看上去', '不错', '物流', '也', '挺快', '的']","420-11-13,19;920-11-7,12;"
430,"['嗯', '可以', '的', '查', '了', '看', '是', '144G', '的', '物流', '也', '可以']","920-11-2,5;420-11-17,22;"
431,"['u', '盘', '很', '好', '用', '传输速度', '也', '很快']","920-11-0,5;420-11-6,13;"
432,"['很快', '可以', '很', '好']",很快
433,"['还行', '吧', '就是', '有点', '贵', '发货', '、', '物流', '快']",物流快
434,"['正在', '用', '还', '没出', '问题', '传着', '挺快']","420-11-10,14;"
435,"['143G', '实际', '传输速度', '挺', '好']","920-12-3,7;420-11-8,14;"
436,"['买来', '装', '系统', '的', '挺好用', '的', '物流', '也', '挺快', '的']","920-11-0,6;420-11-12,18;920-11-7,11;"
437,"['挺快', '的', '三天', '就', '到', '了']",挺快的
438,"['实际', '144G', '用', '了', '蛮', '不错', '快递', '很快']",快递很快
439,"['很', '好', '用', '传输速度', '也', '快', '店家', '人', '很', '好', '准备', '再', '拍', '一个']",传输速度也快
440,"['物流', '速度', '很快', '用', '起来', '很', '方便']",物流速度很快
441,"['非常', '好太快', '了']",太快了
442,"['还', '没用', '但是', '物流', '很快', '超快']","420-11-4,12;"
443,"['用', '着', '还行', '物流', '挺快', '的']","920-11-0,4;420-11-5,10;"
444,"['测', '了', '一下', '内', '存在', '允许', '范围', '质量', '很', '好', '速度', '很快', '好评']",速度很快
445,"['快递', '很快', '现在', '用', '着', '还', '不错']",快递很快
446,"['快递', '很快', 'u', '盘', '看上去', '不错']",快递很快
447,"['送货', '很快', '内存', '还', '可以']",送货很快
448,"['质量', '好', '物流', '快']","620-11-0,3;420-11-4,7;"
449,"['很', '好', '物流', '也', '很快']","920-11-0,2;420-11-4,9;"
450,"['挺', '好', '的', '满意', '物流', '发货', '速度', '都', '很快', '确实', '有', '144G', '的', '内存']",<em>物流发货速
451,"['速度', '可以', '16G', '的', '是', '144G32G', '的', '是', '288G']",速度可以
452,"['不错', '很', '喜欢', '物流', '速度', '很快']","920-11-0,5;420-11-6,12;"
453,"['包装', '看起来', '就', '很', '正规', '查询', '是', '正品', 'USB30', '接口', '写入', '速度', '在', '85', '-', '118', '之间', '速度', '应该', '还', '算', '可以', '的', '发货', '速度', '块', '这次', '快递', '也', '很', '给', '力', '临近', '春节', '还', '能', '做到', '3', '天', '满意']",速度应该还算可以的</em<em>>。 发货速度块
454,"['物流', '可以', '服务态度', '也好', '三十多块', '挺', '实惠', '的']",物流可以
455,"['很快', '很', '喜欢']",很快
456,"['不错', '速度', '很快', '很', '好', '用']",不错速度很快
457,"['u', '盘', '可用内存', '为', '144g', '符合', '描述', '传输速度', '也', '快', '暂时', '没', '发现', '会', '丢失', '文件']",传输速度也快
458,"['验证', '是', '正品', '物流', '快', '还', '会', '再', '来']",物流快
459,"['手机', '安卓', '接口', '快递', '很快']",快递很快
460,"['还', '没用', '不', '晓得', '怎么样', '物流', '还', '可以']","420-11-11,16;"
461,"['还', '行', '快递', '很快']","920-11-0,2;420-11-5,9;"
462,"['很', '好', '速度', '也', '挺快', '的']","920-11-0,2;420-11-3,9;"
463,"['拷贝', '速度', '好慢']","420-11-0,6;"
464,"['物流', '简直', '太给力', '了']","420-11-0,8;"
465,"['很', '好', '用', '速度', '很快']","920-11-0,3;420-11-4,8;"
466,"['速度', '挺快', '的', '方便']",速度挺快的
467,"['读写', '速度', '很快']","420-11-0,6;"
468,"['物流', '很快', '呢', '还', '没有', '使用', '期待']",物流很快呢
469,"['真实', '内存', '144', '个', 'G', '不错', '物流', '也', '很快']","420-11-14,19;920-11-0,6;920-11-11,13;"
470,"['好评', '物流', '也', '快']",物流也快
471,"['物流', '很快', '东西', '也好']",物流很快
472,"['慢', '就', '一个', '字', '我', '只', '说', '一次', 'hellip', '复制', '366GB', '的', '文件', '需要', '16', '分钟', '我', '也', '是', '醉', '了', '都', '没有', '我', '以前', '买', '的', '三星', '16GB', '内存卡', '一半', '快', 'hellip', '三星', '内存卡', '复制', '才', '需要', '2', '分', '40', '多', '秒', 'hellip', '而且', 'U盘', '才', '有', '142GBhellip']",三星16GB内存卡一半快
473,"['宝贝', '到', '了', '物流', '很快', '客服', '态度', '也', '很', '好', '不', '知道', '用', '着', '怎么样']",物流很快
474,"['算是', '比较满意', '的', '一次', '购物', '了', '物流', '也', '很快']","920-11-0,12;420-11-13,18;"
475,"['物流', '还', '挺快', '的', '就是', 'U盘', '反应', '有点', '慢', '容量', '有', '14', '点多', 'G', '还', '可以']",物流还挺快的
476,"['快递', '送', '的', '好', '远', '而且', '不说', '内存大小', '啊', '随便', '一个', 'U盘', '不', '可能', '读取', '速度', '大概', '在', '2Ms', '才', '五个', 'G', '的', '东西', '硬是', '花', '了', '我', '半个', '小时', '服气', '了']",快递送的好远
477,"['不错', '是', '正品', '物流', '很快', '好评']",物流很快
478,"['用', '了', '还', '不错', '物流', '也', '给', '力']",物流也给力
479,"['宝贝', '收到', '了', '很', '好', '快递', '也', '给', '力', '好评']",快递也给力
480,"['宝贝', '挺', '好', '读取', '速度', '快', '25mm', '-', '30mm', '应该', '是', '正品']",读取速度快
481,"['这', '快递', '非常', '快', '不错', '给', '你', '一个', '赞']",这快递非常快
482,"['用过', '了', '来', '评价', '质量', '好', '物流', '快']",物流快
483,"['收到', '了', '物流', '挺快', '的', '三天', '就', '到', '了', '试', '了', '一下', '没什么', '问题', '之前', '也', '是', '买', '的', '一样', '的', '但是', '没管', '好久', '就', '坏', '了', '希望', '这个', '可以', '管久点']",物流挺快的
484,"['速度', '传输', '快', '很', '不错']",速度传输快
485,"['好', '物流', '也', '很快']",物流也很快
487,"['小小的', '方便', '携带', '存', '东西', '的', '速度', '挺快', '的', '～', '希望', '能用', '得', '比较', '久', '一点']",存东西的速度挺快的
488,"['很', '满意', '速度', '很快']","920-11-0,3;420-11-4,8;"
489,"['不错', '速度', '快', '发货', '也', '快']",速度快
490,"['发货', '到货', '速度', '快', '实际', '容量', '144G', '工作', 'U盘', '平时', '考些', '文档', '什么', '也', '不', '研究', '了']",发货到货速度快
491,"['小', '日本', '儿', '的', '东西', '还是', '行', '的', '传输速度', '很快', '也', '比较', '靠', '谱', '终于', '有', '一个', '好点', '的', 'u', '盘', '了']",传输速度很快
492,"['是', '正品', '读取数据', '快', '不', '知道', '是不是', '我', '电脑', '牛', '还是', 'U盘', '好']",读取数据快
493,"['挺', '好', '的', '速度', '快', '第二次', '买', '这个', '牌子', '了', '应该', '是', '正品']",速度快
494,"['首先', '先说', '一下', '吧', '本来', '他', '上面', '写', '的', '是', '16g', '的', '内存', '我', '的', '手里', '是', '146g', '的', '内存', '第二', '就是', '客服', '的', '态度', '很', '好', '我', '之前', '拍', '了', '一个', '64g', '的', '然后', '拍错', '了', '客服', '很', '耐心', '的', '给', '我', '解答', '然后', '我', '主要', '是', '买', '两个', 'u', '盘', '是', '给', '爷爷', '下', '视频', '的', '传输速度', '很快', '就是', '内存', '有', '一点', '少', '现在', '还', '没', '发现', '什么', '问题', '总体', '来说', '购物', '还是', '很', '愉快', '的']",传输速度很快
495,"['还', '不错', '读取数据', '比较', '快', '不', '知道', '用久', '了', '会', '如何', '先', '好评', '以后', '在', '追评']",读取数据比较快
496,"['发货', '快', 'ltemgt', '物流', '也', '给', '力', '很快', '收到', '了', '实际', '大小', '144', '也', '可以', '还', '没', '正式', '使用', '希望', '用', '着', '也', '可以']",<em>发货快</
497,"['隔', '了', '一天', '就', '到', '了', '很快', '东西', '也', '挺', '好', '颜色', '好看']",很快
498,"['物流', '挺快', '可惜', '带子', '在', '我', '扔', '包装', '时', '扔掉', '了', '好笨', '啊', '被', '自己', '笨', '哭']",物流挺快
499,"['显示', '144G', '速度', '还', '行用', '着', '也', '可以', '对', '这个', '不是', '太', '懂', '好评']",4G速度还行
500,"['实际', '14g', '左右', '传输速度', '较', '快', '并且', '伴有', '闪烁', '灯', '就是', '价格', '不是', '很', '实惠']",传输速度较快
501,"['物流', '很快', '因为', '急', '着', '用', '货到', '了', '就', '打开', '用', '很', '好', '用', '买', '的', '也', '是', '个', '牌子', '应该', '挺会用', '很', '久', '吧', '有', '需要', '可以', '买']",物流很快
502,"['应该', '是', '正品', '读写', '速度', '也', '很快', '希望', '能够', '用', '的', '久']",读写速度也很快
503,"['刚刚', '收到', '快递', '速度', '比较', '快', '目前', '感觉', '还', '可以', '不', '知道', '耐', '不', '耐用', '先给', '好评', '再说']",快递速度比较快
504,"['标准', '的', '144G', '包装', '挺', '好', '物流', '也', '差不多', '强行', '凑', '字数']",物流也差不多
505,"['老公', '说', '这个', '牌子', '的', '很快', '还', '没有', '试']",老公说这个牌子的很快
506,"['东西', '很', '好', '物流', '很快']","620-11-0,4;420-11-5,9;"
507,"['关键', '是', '快递', '超快', '给力', '我', '是', '着急', '用', '的', '而且', '内存', '下来', '有', '十四', 'g', '吧', '很', '好', '用']",关键是快递超快
508,"['已经', '第三次', '买', '了', '速度', '快', '质量', '好', '价钱', '便宜', '值得', '购买']",速度快
509,"['帮', '朋友', '买', '的', '读取', '速度', '挺快', '的', '重要', '的', '是', '稳定', '安全']",读取速度挺快的
510,"['U盘', '很', '好', '用', '便宜', '实惠', '卖家', '发货', '快', 'ltemgt', '物流', '也', '给', '力']",卖家<em>发货快</
511,"['服务态度', '好', '物流', '也', '很快']","10120-11-0,5;420-11-6,11;"
512,"['商家', '服务态度', '好', '物流', '也', '很快']","420-11-8,13;10120-11-0,7;"
513,"['好评', '物流', '快']","920-11-0,2;420-11-3,6;"
515,"['是', '正品', '不错', '歌曲', '很', '给', '力', '只是', '没有', '经典', '老歌', '快递', '不错']",快递不错
516,"['快递', '蛮快', '的', '实际', '内存', '144G', '之前', '买', '的', '也', '是', '这样', '其它', '待用', '了', '才', '知道']",快递蛮快的
517,"['因为', '有事', '不能', '及时', '评价', '不过', '真是', '良心', 'U盘', '店主', '态度', '也', '很', '好', '满意', '的', '购物', '读写', '速度', '很快', '鉴定', '了', '是', '好', '盘', '推荐', '购买']",读写速度很快
518,"['经过', '电脑', '测试', '过有', '14G', '多', '速度', '也', '快', '是', '正品', '好用']",速度也快
519,"['挺', '好', '的', '啊', '就是', '物流', '也', '挺不错', '买', '完', '之后', '才', '感觉', '没什么', '用处']",就是物流也挺不错
520,"['物流', '速度', '还', '可以', '还', '没用', '不', '知道', '好不好', '用', '之前', '有', '一个', '同样', '的', '不见', '了', '心疼', '买个', '一样', '的', '回来']",物流速度还可以
521,"['144g', '的', '容量', '很', '好', '物流', '也', '很快', '就是', '学校', '代收', '的', '时候', '有点', '慢']",物流也很快
522,"['优盘', '还是', '不错', '的', '速度', '可以', '以前', '的', '东芝', '优盘', '丢', '了', '买', '的', '这个']",速度可以
523,"['东西', '很', '不错', '物流', '也', '快', '144', '个', 'g', '装', '文件', '够用']",物流也快
524,"['外观', '与', '描述', '一样', '物流', '给力', '值得', '推荐']",物流给力
525,"['实际', '内存', '144G', '传输速度', '还', '行']","420-11-10,16;"
526,"['144g', '感觉', '还', '可以', '外观', '不错', '传送速度', '还', '可以']","920-11-12,16;920-11-6,11;420-11-17,24;"
527,"['内存', '是', '十四点', '多', '速度', '还', '可以', '希望', '能', '用', '长久', '吧']",速度还可以
528,"['放在', '车上', '用', '的', '目前', '没有', '出现', '问题', '电脑', '读取', '也', '很快']",电脑读取也很快
529,"['物流', '很快', '我', '知道', 'U盘', '内存', '都', '会', '有', '区别', '可是', '差', '了', '两个', 'ghelliphellip', '这差', '的', '有点儿', '多昂']",物流很快
530,"['东西', '很', '不错', '读取', '也', '快', '容量', '基本', '相符合']",读取也快
531,"['东西', '不错', '很快']","620-11-0,4;420-11-5,7;"
532,"['收到', '宝贝', '物流', '给力', '一天', '就', '到', '144', '内存']",物流给力
533,"['物流', '不错', '用', '了', '几次', '实际', '没错', '14', '点', '几', 'G', '颜值', '高']",物流不错
534,"['先选', '的', '是', '兰色', '的', '过', '二', '分钟', '我发', '信息', '让', '他', '换', '白色', '的', '他', '不回话', '过点', '时间', '说', '已经', '发货', '了', '还是', '兰', '的', '发货', '有', '这么', '快', '吗', '接单', '后', '二', '分钟', '就', '发', '了', '货', '你们', '是', '火箭', '上天', '这么', '快', '呀']","10120-12-23,27;420-11-71,75;10420-12-28,38;"
535,"['用', '了', '一两次', '挺好用', '的', '感觉', '读盘', '挺快', '不错']",感觉读盘挺快
536,"['读取', '后', '实际', '内存', '144', '速度', '也', '不错', '送', '的', '小', '礼物', '也', '很', '喜欢']",速度也不错
537,"['感觉', '还', '不错', '啦', '快递', '挺快', '的', '内存', '有', '144g', '也', '是', '正常', '的', '读写', '都', '还', '没有', '注意', '给', '个', '五星', '吧']",快递挺快的
538,"['很', '好', '哦', '快递', '也', '快', '东西', '真心', '不错']",快递也快
539,"['144G', '速度', '很快', '样子', '也', '很', '好看']",4G速度很快样子也很好看
540,"['非常', '好', '发货', '快', '物流', '快', '东西', '也好', '应该', '是', '正品']",<em>发货快物流快
541,"['挺', '好', '的', '还', '不错', '物流', '也', '超快', '特地', '用', '了', '一段时间', '才', '来', '评价']",物流也超快
542,"['少', '了', '1g', '多', '还', '算', '正常', '传输速度', '也', '很快']","420-11-11,18;920-12-0,5;920-11-6,10;"
543,"['16g', '的', 'u', '盘', '实际', '是', '14g', '多', '是', '正常', '的', '啦', '真心', '不错', '又', '不贵', '很快']",很快
544,"['物流', '很快', '外观', '漂亮', '赞赞赞', '下次', '再', '来']",物流很快
545,"['物流', '很快', '优盘', '还', '没用', '用后', '再', '来', '追评']",物流很快
546,"['物流', '好快', '就是', 'U盘', '读取', '速度', '有点', '慢']",物流好快
547,"['买来', '就', '用', '了', '快递', '来', '的', '及时', '还', '不错', '扫', '了', '码', '是', '正品']",快递来的及时
548,"['传输速度', '挺快', '的', '实际', '内存', '有', '144g']",传输速度挺快的
549,"['物流', '很快', '容量', '144G', '试', '了', '一下', '好用']",物流很快
550,"['用', '的', '不错', '是', '正品', '容量', '大小', '和', '传输速度', '也', '挺', '正常', '的']","920-11-0,4;420-11-9,23;1020-11-5,8;"
551,"['目前', '没', '毛病', '物流', '给', '力点', '就', '好', '了']",物流给力点就好了
552,"['还', '行', '读取', '速度', '也', '挺快', '的']","920-11-0,2;420-11-3,11;"
553,"['昨天', '用', '了', '后来', '评价', '的', '速度', '不错']",速度不错
554,"['还行', '有', '144G', '速度', '也', '还行', '吧']","920-11-0,2;420-11-10,16;"
556,"['实际', '是', '144g', '速度', '也', '还', '可以']","420-11-9,15;"
557,"['外形', '好', '质量', '不错', '读数', '很快', '满意']",读数很快
558,"['u', '盘', '挺', '好', '的', '读取', '速度', '也', 'ok']",读取速度也ok
559,"['物流', '超快', '质量', '杠杠', '滴']",物流超快
560,"['到货', '特别', '快', '帮别人', '买', '的', '很', '满意']",到货特别快
561,"['U盘', '很快', '就', '收到', '反应速度', '很快']","420-11-8,14;"
562,"['U盘', '挺好用', '的', '读写', '速度', '挺快', '的']","920-11-0,6;420-11-7,14;"
563,"['快递', '很快', '感觉', '质量', '也', '不错', '谢谢']",快递很快
564,"['包装', '超赞', '物流', '超快']","220-11-0,4;420-11-5,9;"
565,"['还', '不错', '很快']","920-11-0,3;420-11-4,6;"
566,"['快递', '很快', '内存', '也', '足够', '五分']",快递很快
567,"['快递', '很快', '感觉', '很', '不错', '还', '没试']",快递很快感觉很不错
568,"['包装', '严实', '物流', '给力', '很', '满意']",物流给力
569,"['很', '好', '用', '快递', '也', '很快', '价格', '有', '也', '很', '实惠']",快递也很快
570,"['显示', '可用', '144G', '将', '就', '吧', '挺', '好', '的', '物流', '也', '很快']","920-12-0,6;920-11-14,17;420-11-18,23;"
571,"['内存', '完整', '速度', '很快', '～']",速度很快
572,"['快递', '那', '叫', '一个', '快', '啊', '还', '没用', '看着', '不错', '查', '了', '防伪', '码是', '正品']",快递那叫一个快啊
573,"['快递', '很快', '目前', '用', '没', '问题']",快递很快
574,"['物流', '很快', '宝贝', '不错', '赞', '一个', '下次', '继续', '光顾']",物流很快
575,"['很', '好', '用', '哦', '存储', '速度', '很快']","920-11-0,4;420-11-5,11;"
576,"['不错', '速度', '也', '挺快', '的', '宝贝', '挺', '好']",速度也挺快的
577,"['不错', '不错', '速度', '还', '可以', '的']",速度还可以的
578,"['物流', '挺快', '商品', '还', '可以']",物流挺快
579,"['挺', '可爱', '的', '速度', '也', '挺快']","920-11-0,4;420-11-5,10;"
580,"['物流', '很快', '服务态度', '也', '很', '好', '买来', '还', '没用', '不', '知道', '好不好', '用']",物流很快
581,"['正品', '满意', '第二次', '购买', '服务', '好', '物流', '快']",物流快
582,"['挺', '好', '的', '东西', '物流', '也', '快']",物流也快
583,"['很快', '物流', '传输']",很快
584,"['宝贝', '不错', '快递', '也', '很', '给', '力']","620-11-0,4;420-11-5,11;"
585,"['物流', '快', '已经', '在', '用', '了', '很', '不错']",物流快
586,"['超级', '快', '快递']",超级快
587,"['快递', '满分']",快递满分
588,"['物流', '挺快', '的', '容量', '如图', '不', '知道', '用', '起来', '怎么样']",物流挺快的
589,"['挺', '好', '的', '速度', '还', '可以']",速度还可以
590,"['快递', '快', '质量', '好', '就', '这样']",快递快
591,"['快递', '很', '给', '力', '昨天', '买', '的', '今天', '就', '到', '了']",快递很给力
592,"['很', '好', '很快', '到货', '很', '好']",很快到货
593,"['感觉', '还', '不错', '物流', '也', '很快', '好评']",物流也很快
594,"['东西', '收到', '了', '挺', '好', '的', '物流', '也', '很快', '很', '满意']",物流也很快
595,"['速度', '非常', '的', '快', '好评']",速度非常的快
596,"['很', '好', '客服', '特别', '耐心', '快递', '也', '不错', '蟹', '蟹', '电阻', '送', '的', '小', '礼物', 'D']",快递也不错
597,"['蛮', '不错', '的', '看起来', '也', '很', '好', '物流', '也', '快']","920-11-0,4;420-11-12,16;920-11-5,11;"
598,"['物流', '很快', '东西', '很', '好']",物流很快
599,"['物流', '很快', '但', '很', '之前', '买', '的', '有些', '不同']",物流很快
600,"['速度', '挺快', '的', '好评']",速度挺快的
601,"['16g', '的', '实际', '144', '速度', '还行', 'otg', '有点', '小', '插', '和', '拔', '不是', '很', '好', '用', '的', '样子']",速度还行
602,"['忘记', '评价', '了', '东西', '很', '好', '用', '物流', '超级', '快', '是', '正版']",物流超级快
603,"['是', '正', '品读', '30', '写', '4', '速度', '感人', '恍若', '回到', '十多年', '前', '的', '奔腾', '4', '时代', '物流', '很快', '这', '价格', '16g', '还行']",速度感人 前的奔腾
604,"['标注', '16GB', '系统', '识别', '容量', '为', '1442GB', '签定', '容量', '为', '1434GB', '发货', '和', '物流', '挺快', '满意']",发货和物流挺快
605,"['快递', '很快', '两天', '就', '到', '了', '空间', '很足', '相信', '正品', '的', '质量']",快递很快
606,"['感觉', '快递', '挺快', '的', '刚刚', '收到', '还', '没用', '不', '知道', '好用', '不好', '用', '包装', '蛮好', '大上', '的']",感觉快递挺快的
607,"['是', '正品', 'u', '盘传', '文件', '速度', '还', '不错', '好评']",传文件速度还不错
608,"['主要', '用作', '车上', '的', '下', '东西', '挺快', '的', '好评', '吧']",下东西挺快的
609,"['东西', '挺', '好', '的', '目前', '用', '着', '还', '可以', '以后', '再', '追评', '物流', '啥', '的', '都', '挺快']","620-11-0,5;420-11-20,27;920-11-6,13;"
610,"['很', '好', '用', '宝贝', '读取', '速度', '也', '挺快', '的', '已经', '介绍', '给', '朋友', '了', '好评']",宝贝读取速度也挺快的
611,"['挺', '好', '的', '呀', '实际', '内存', '有', '14', '点多存', '东西', '的', '速度', '还是', '挺快', '的']","920-11-0,4;420-11-15,26;920-12-5,14;"
612,"['很', '满意', '速度', '快', '样子', '漂亮']",速度快
613,"['宝贝', '已', '收到', '物流', '相当', '快', '宝贝', '跟', '图片', '一样', '哦', '内存', '也', '有', '14', '、', '4g', '很', '不错']",物流相当快
614,"['宝贝', '的', '质量', '还', '不错', '快递', '很快', '很', '满意']","420-11-9,16;620-11-0,8;"
615,"['物流', '感觉', '挺快', '的', '家里人', '代收', '但', '还', '没用', '等', '用', '了', '会', '有', '追评', '～']",物流感觉挺快的
616,"['快递', '超快', '第二天', '就', '到', '了', '扫', '了', '二维码', '是', '正品']",快递超快
617,"['一直', '用', '他们', '家', '的', 'u', '盘', '速度', '还是', '比较稳定', '的']","420-11-10,19;"
618,"['有', '144g', '传输', '文件', '速度', '还', '可以']","420-11-7,16;"
619,"['东西', '到', '还', '没有', '用', '但是', '快递', '真的', '很快']","420-11-9,17;"
620,"['宝贝', '不错', '物流', '超快']","620-11-0,4;420-11-5,9;"
621,"['宝贝', '挺不错', '的', '快递', '快']","620-11-0,6;420-11-7,10;"
622,"['快递', '很快', '还', '没用', '应该', '不错']",快递很快
623,"['u', '盘', '挺', '好', '的', '传输速度', '也', '挺快']","920-11-0,5;420-11-6,13;"
624,"['还', '可以', '读盘', '速度', '也', '很快']","920-11-0,3;420-11-4,11;"
625,"['还行', '吧', '快', '是', '挺快', '的']","920-11-0,3;420-11-4,9;"
626,"['很', '好', '挺不错', '的', '还', '送', '了', '转换', '线', '快递', '也', '很快']","920-11-0,2;420-11-15,20;920-11-3,7;"
627,"['很', '好', '传输速度', '比较', '快']","920-11-0,2;420-11-6,13;"
628,"['U盘', '不错', '物流业', '很', '好']","920-11-0,4;420-11-5,10;"
629,"['很', '不错', '哦', '速度', '也', '快']","920-11-0,4;420-11-5,9;"
630,"['速度', '很快', '好评']",速度很快
631,"['物流', '有点', '慢', '可能', '是因为', '雾', '霾', '的', '原因', '吧', '其他', '还好', '识别', '很快', '没有', '想象', '中', '的', '那么', '白']",识别很快
632,"['不错', '不错', '快递', '也', '很快']","920-11-0,4;420-11-5,10;"
633,"['还', '可以', '吧', '好评', '物流', '也', '快']","920-11-0,4;420-11-8,12;920-11-5,7;"
634,"['挺', '好', '的', '快递', '也', '快', '很', '喜欢']",快递也快
635,"['东西', '到手', '了', '物流', '速度', '比较', '快', '使用', '情况', '还', '没', '怎么', '用', '传输速度', '大家', '看', '图片吧']",物流速度比较快
636,"['挺', '便宜', '的', '实际', '内存', '有', '144g', '快递', '挺', '认真负责']","520-11-0,4;420-11-16,23;"
637,"['客服', '态度', '超级', '好', '物流', '很快']","420-11-8,12;10120-11-0,7;"
640,"['是', '正品', '144G', '写入', '速度', '还', '可以', '平均', '8', '～', '96ms']",写入速度还可以
641,"['物流', '挺快', '的', '还行', '吧', '本来', '想要', '一根', '彩色', '的', '绳子', '结果', '是', '黑色', '的', '所以', '就', '没有', '特别', '好', '的', '感觉', '了']",物流挺快的
642,"['实际', '内存', '14', '多', '下载', '东西', '也', '挺快', '的', '空间', '也', '足够', '大买', '着', '很', '划算']",下载东西也挺快的
643,"['还', '可以', '目前', '速度', '还算快']","920-11-0,3;420-11-5,12;"
644,"['急', '着', '用', '选', '了', '一家', '杭州', '的', '果然', '速度', '感人']",果然速度感人
645,"['不错', '144G', '比较满意', '传输速度', '还好']","420-11-14,20;920-11-0,2;920-11-9,13;"
646,"['正常', 'us30', '读写', '速度', '物流', '快', '服务', '好']",物流快
647,"['是', '正品', '雖然', '買', '的', '時間', '沒有', '發覺', '是', 'USB20', '但讀', '寫', '也', '符合', '理想', '的', '速度']",但讀寫也符合理想的速度
648,"['试', '了', '下', '速度', '6', '兆', '多', '每秒', '很快', '之前', '帮别人', '买过', '这会', '自己', '买', '了', '一个', '希望', '可以', '用', '很', '久']",很快
649,"['U盘', '是', '正品', '物流', '也', '很快', '就是', '里面', '下', '的', '音乐', '不敢恭维', '还', '不如', '回来', '自己', '下']",物流也很快
650,"['已经', '收到', '了', '感觉', '质量', '还', '不错', '运送', '速度', '也', '很快']","420-11-15,22;620-11-6,13;"
651,"['宝贝', '收到', '了', '原装', '进口', '下载', '很快', '已经', '在', '用', '了']",下载很快
652,"['到货', '速度', '快', '东西', '也', '不错']",到货速度快
653,"['读取', '写入', '速度', '还', '算', '不错', '实际', '容量', '144', '还算', '不错']",读取写入速度还算不错
654,"['东西', '不错', '读写', '比较', '快']","620-11-0,4;420-11-5,10;"
655,"['东西', '收到', '物流', '忒', '快', '这处', '购物', '很', '满意']",物流忒快
656,"['30', '的', '并', '不周', '目快', '感觉', '和', '20', '的', '没', '区别']",0的并不周目快
657,"['质量', '杠杠', '的', '速度', '快祝', '老板', '鸡年', '发大财']",速度快
658,"['太棒了', 'U盘', '很', '正', '做', 'otg', '使用', '传输速度', '也', '很快']",做otg使用传输速度也很快
659,"['写入', '速度', '好', '容量', '符合']",写入速度好
660,"['物流', '还是', '比较', '快', '的', '客服', '态度', '也', '很', '好东东', '还', '没', '试看', '起来', '不错']",物流还是比较快的
661,"['挺', '好', '的', '这款', 'u', '盘', '快递', '也', '挺快', '以后', '还会', '光顾', '的']",快递也挺快
662,"['快递', '很快', '价格', '实惠']",快递很快
663,"['东西', '好', '速度', '快赞']",速度快
664,"['挺', '好', '的', '内存', '144G', '正常', '而且', '物流', '奇快', '2', '天', '就', '到']",而且物流奇快
665,"['挺好用', '传输速度', '挺快', '的', 'ltemgt', '发货', '很快']",传输速度<em>挺快的<
666,"['速度', '可以', '没有', '闪迪', '传输', '时', '的', '高温', '很', '好']",速度可以
667,"['优盘', '不错', '传输速度', '很快']",传输速度很快
668,"['快递', '挺快', '的', '内存', '只有', '144', '算', '好评', '吧']",快递挺快的
669,"['可以', '传输速度', '可以']","920-11-0,2;420-11-3,9;"
670,"['涨价', '涨', '的', '太快', '了']","420-11-0,7;"
671,"['宝贝', '非常', '好', '物流', '非常', '快', '非常', '满意']",物流非常快
672,"['速度', '很快', '发货', '迅速']",速度很快
673,"['传输速度', '不错']","420-11-0,6;"
674,"['速度', '没得说', '666']","420-11-0,8;"
675,"['物流', '很快', 'U盘', '质量', '不错']",物流很快
676,"['不错', '应该', '是', '正品', '物流', '快']",物流快
677,"['能', '用', '送货', '快']",送货快
678,"['物流', '超级', '快']",物流超级快
679,"['很', '好', '物流', '也', '不错', '值']",物流也不错
680,"['很快', '的', '谢谢']",很快的
683,"['很', '好', '很快']",很快
